Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
D;AugustaMAP;dumiñnagkülen;intr. Estar en oscuras, p. ej. una pieza.;;;;;;zumiñnaqkülen;
D;AugustaMAP;dumiñnagün;intr. Oscurecerse, disminuir su fuerza (la lumbrera).;;;;;;zumiñnaqün;
D;AugustaMAP;dumiñngen, dumiñkülen;intr. Estar oscuro.;;;;;;zumiñgen, zumiñkülen;
D;AugustaMAP;dumpatuyawün;? shumpatuyawün. intr. Andar a tientas.;;;;;;zumpatuyawün;
D;AugustaMAP;dumünagkülen;intr. Huapi. Estar en semioscuridad, p. ej. una pieza.;;;;;;zumünaqkülen;
D;AugustaMAP;düngko;s. Huapi. ? küngko, küngko (probabl.).;;;;;;zügko;
D;AugustaMAP;düngkolen, düngkoukülen;intr. Dícese de una planta cuando es muy unida, apretada en sus partes.;;;;;;zügkolen, zügkoukülen;
D;AugustaMAP;düngoll;s. Pangui. Las ollas grandes de greda, usadas antiguamente.;;;;;;zügoll;
D;AugustaMAP;düngu;"s. Asunto, novedad, cosa (asunto), sentencia, fallo, pendencia, negocio (asunto), pleito, etc. Dewma felepe yu düngu 'ya sea así nuestro asunto (como hemos convenido)'. Ayekantun düngu 'alguna broma, diversión'. Rupale mawün', chem düngu no 'pasando la lluvia, no hace nada, no resultan perjuicios'. Dios ñi düngu 'lo que tiene relación con Dios, la doctrina de Dios, etc.'. Eymi mi düngu tüfa 'es cosa tuya, tú corres con este negocio; a ti te toca disponer en este asunto, tú eres responsable en esto'. Feychi düngu 'esto'. Kawiñtun düngu 'alguna fiesta'. Kulan düngu 'incendios y llamas'. Kasaran düngu 'algún casamiento'. Malon düngu 'algún malón'. Llamekan düngu 'lo de los llamekan'. Wesha düngu 'desgracia'. Weshake düngu 'desgracias'. Wesha düngu mew elngey 'fue condenado'.";;;;;;zügu;
D;AugustaMAP;düngufe;adj. y s. Hablador.;;;;;;zügufe;
D;AugustaMAP;düngukonün;intr. Meterse en la conversación de otros.;;;;;;zügukonün;
D;AugustaMAP;düngulfe;s. El espiritista. Hay también entre los mapuches quienes pretenden hablar con los espíritus.;;;;;;zügulfe;
D;AugustaMAP;düngultun;tr. Hacer hablar (al mudo, etc.).;;;;;;zügultun;
D;AugustaMAP;düngulün;tr. Hacer hablar. | Leer algo. Düngulelen ñi chillka 'léeme mi carta'. | Tocar instrumentos.;;;;;;zügulün;
D;AugustaMAP;dünguluwün;refl. Hablar consigo mismo.;;;;;;züguluwün;
D;AugustaMAP;düngumachife;s. comp. Pangui. El hombre que anima a la machi con alocuciones, p. ej. en el rewetun.;;;;;;zügumachife;
D;AugustaMAP;düngun;intr. Hablar. | Cantar (los pájaros). | Dar su voz (cualquier animal). | Sonar cualquier cosa. | tr. Hablar con alguno. | s. Idioma, lengua, voz, ruido, son, tono.;;;;;;zügun;
D;AugustaMAP;düngunchen;Pangui. ? düngunten.;;;;;;zügunchen;
D;AugustaMAP;düngunentuwün;refl. Pedir permiso. Düngunentuwpay iñche mew ñi tripatuagel '(él) vino a pedirme permiso para retirarse'.;;;;;;zügunentuwün;
D;AugustaMAP;düngunonkechi;adv. Sin hablar, con paciencia.;;;;;;zügunonkechi;
D;AugustaMAP;düngunten ngen;intr. Ser habladorcito, ser locuaz.;;;;;;zügunten gen;
D;AugustaMAP;dünguntükun;tr. Pangui. Encomendar. Dünguntükungen feychi wentru mew 'he sido encomendada a este hombre' (dice una mujer cuyo marido antes de salir a viaje la dejó encomendada a otro hombre para que la atendiera en sus necesidades). | ? pintükun. tr. Huapi. Denunciar. | intr. Hablar a otro mientras este está muy ocupado en algo o hablando él mismo. ¿Chumal kam dünguntükupaymi iñche ñi nütramkan mew? '¿para qué vienes a interrumpir mi conversación?'.;;;;;;züguntükun;
D;AugustaMAP;dünguñmachefe;s. y adj. Abogado, intercesor.;;;;;;züguñmachefe;
D;AugustaMAP;dünguñman;(de düngun) intr. Oír voces, como los machis en las visiones que tienen o como los locos. | tr. Abogar, hablar a favor de alguno. Dünguñmaen juez mew 'habla (tú) a mi favor con el juez'.;;;;;;züguñman;
D;AugustaMAP;dünguñman;(de düngu) intr. En la locución wesha dünguñman: tener una desgracia. Inaw inaw wesha dünguñman 'tengo una desgracia tras otra'.;;;;;;züguñman;
D;AugustaMAP;dünguñpen;tr. Hablar, abogar, interceder a favor de alguno, defender, disculpar algo. Dünguñpeagen Dios mew 'ruega por mí a Dios'.;;;;;;züguñpen;
D;AugustaMAP;dünguñpeñmawün;refl. Disculparse.;;;;;;züguñpeñmawün;
D;AugustaMAP;dünguñpewün;refl. Hacer rogativa, oración, p. ej. a Dios (Dios mew).;;;;;;züguñpewün;
D;AugustaMAP;dünguñpüramün;intr. Hablar hacia arriba. | tr. Hablar con alguno que está arriba.;;;;;;züguñpüramün;
D;AugustaMAP;düngupeye;s. Sirviente.;;;;;;zügupeye;
D;AugustaMAP;düngutukünun;tr. Tratar, negociar con alguno.;;;;;;zügutukünun;
D;AugustaMAP;dünguyawün;intr. Hablar en todas partes, andar hablando.;;;;;;züguyawün;
D;AugustaMAP;dünguyechefe;s. y adj. Murmurador.;;;;;;züguyechefe;
D;AugustaMAP;dünguyecheyawün;intr. Andar diciendo cuentos, novedades, andar hablando de la gente.;;;;;;züguyecheyawün;
D;AugustaMAP;dünguyen;tr. Hablar de otro. Tómase de ordinario en el sentido de murmurar. Küme dünguyen 'hablar bien de otro'. Wesha dünguyen 'hablar mal de otro'.;;;;;;züguyen;
D;AugustaMAP;düñin;? düñiñ.;;;;;;züñin;
D;AugustaMAP;düñiñ;s. Las cejas.;;;;;;züñiñ;
D;AugustaMAP;düpüllwe;s. El recogedor, esto es: palito arqueado que sirve en la tejedura para recoger el hilo, cuando ya no falta sino una cuarta.;;;;;;züpüllwe;
D;AugustaMAP;düpüñ;s. Huapi. Canal.;;;;;;züpüñ;
D;AugustaMAP;düpüñko;s. comp. Huapi. Estero o chorrillo pantanoso.;;;;;;züpüñko;
D;AugustaMAP;düpüñkulliñ;s. comp. Pangui. Camino de animales en las selvas.;;;;;;züpüñkulliñ;
D;AugustaMAP;düwekafe;s. y adj. Tejedora.;;;;;;züwekafe;
D;AugustaMAP;düwekan;intr. Tejer.;;;;;;züwekan;
D;AugustaMAP;düwen;tr. Tejer. Düwemakuñün 'tejer mantas'. | adj. Tejido.;;;;;;züwen;
D;AugustaMAP;düwetun;tr. Pangui. Remendar (tejidos).;;;;;;züwetun;
D;AugustaMAP;düwewe;s. La hebra atravesada del telar.;;;;;;züwewe;
E;AugustaMAP;e;interj. El dueño de casa dice a un forastero conocido que se presenta: ¡eymi n'ay!, a lo cual este contesta ¡e! | Precede a vocativos para llamar la atención: ¡e! pu wen' '¡atención! amigos'.;;;;;;e;
E;AugustaMAP;echalün;(del esp. echar) ditr. Echar. Echalenew culpa 'me echó la culpa'.;;;;;;echalün;
E;AugustaMAP;echelün;tr. Usado sólo tratándose de comestibles: guardar. Echelelagen iagel 'guárdame comida'.;;;;;;echelün;
E;AugustaMAP;echiun;(probabl. de ech 'voz onomatopéyica que imita el estornudo' y yüw 'la nariz') intr. Estornudar.;;;;;;echiun;
E;AugustaMAP;echiwtuwel'awen';s. comp. Huapi. Cierta planta (lit. 'el remedio que produce estornudo').;;;;;;echiwtuwelhawenh;
E;AugustaMAP;echun;(del esp.) intr. Estar hecho, acostumbrado.;;;;;;echun;
E;AugustaMAP;efkeñefkeñngen;intr. Pangui. Tener la respiración rápida (un enfermo).;;;;;;efkeñefkeñgen;
E;AugustaMAP;efkeñün;intr. Respirar rápida y superficialmente.;;;;;;efkeñün;
E;AugustaMAP;efkükürüfmeken;intr. Pangui. Cerner (las aves).;;;;;;efkükürüfmeken;
E;AugustaMAP;ekon;Pangui. ? ekopüran.;;;;;;ekon;
E;AugustaMAP;ekopüran;intr. Subir trepando, agarrándose con manos y pies.;;;;;;ekopüran;
E;AugustaMAP;ekull;s. Cualquier trapo. | La capa de las mujeres. || pichike ekull. Los pañales.;;;;;;ekull;
E;AugustaMAP;ekun;tr. Respetar.;;;;;;ekun;
E;AugustaMAP;ela weñi;(de ella weñi) Muchacho, niño.;;;;;;ela weñi;
E;AugustaMAP;elantün;? elün antü. intr. Fijar el día o la fecha.;;;;;;elantün;
E;AugustaMAP;elche;s. comp. Pangui. Inquilino.;;;;;;elche;
E;AugustaMAP;elchen;intr. Pangui. Poner en orden un grupo de personas, p. ej. para la procesión.;;;;;;elchen;
E;AugustaMAP;elduamün;intr. Resolver, determinar.;;;;;;elzuamün;
E;AugustaMAP;eldüngulün;tr. Pangui. Ponerse de acuerdo en contra de uno.;;;;;;elzügulün;
E;AugustaMAP;eldüngun;intr. Acordar o resolver algo. | intr./unitr. Dar encargo, dejar noticias. Eldünguy (eldünguenew) ñi kawellu mew 'ha dado encargos (me ha dado encargos) por su caballo (que le han robado)'.;;;;;;elzügun;
E;AugustaMAP;elfal;(de elün) adj. Encargado. Elfaldüngu 'el encargo de palabra, lo que se deja dicho'. Elfal weshakelu 'objeto encargado'.;;;;;;elfal;
E;AugustaMAP;elfalkünun;tr. Dejar encargado. Elfalkünuy ñi kawellu iñche mew 'me dejó encargado su caballo'. Juan elfalkünulelenew ñi kawellu Antonio mew 'Juan encargó mi caballo a Antonio para mí'.;;;;;;elfalkünun;
E;AugustaMAP;elfaltu;adj. y s. Encargado, el encargo, la encomienda.;;;;;;elfaltu;
E;AugustaMAP;elfalün;tr. ? elfalkünun.;;;;;;elfalün;
E;AugustaMAP;elkaltun;tr. Ocultar.;;;;;;elkaltun;
E;AugustaMAP;elkalün;ditr. Guardar para otro un objeto.;;;;;;elkalün;
E;AugustaMAP;elkan;tr. Esconder. Elkañmanew ñi wün'elwe 'me escondió mi freno (para que no lo encontrara yo). Elkalenew o elkalelenew weshakelu 'el guarda el objeto para mí'.;;;;;;elkan;
E;AugustaMAP;elkanien;tr. Tener guardado, escondido.;;;;;;elkanien;
E;AugustaMAP;elkankechi;adv. A escondidas.;;;;;;elkankechi;
E;AugustaMAP;elkawkülen;refl. Tenerse escondido.;;;;;;elkawkülen;
E;AugustaMAP;elkawün;refl. Huapi. Esconderse. Elkawan 'voy a guardar mis cosas (locución que usan las mujeres al querer acostarse, entendiéndose con sus cosas los utensilios de cocina, vasos con restos de comida que deben guardarse para que los animales domésticos no hagan desorden durante la noche)'.;;;;;;elkawün;
E;AugustaMAP;elkünudüngufe;adj. Falsificador.;;;;;;elkünuzügufe;
E;AugustaMAP;elkünun;tr. Dejar o quedársele (algo) en alguna parte intencionalmente o por descuido.;;;;;;elkünun;
E;AugustaMAP;ella;? alla. adj. Bonito (de mujeres, vestidos, etc.). | Bueno (de manjares). V. ellangen. || elladüngu. Huapi. Desgracia (por ironía). Ellake düngu 'desgracias'.;;;;;;ella;
E;AugustaMAP;ella;adj. Mediano. Ella domo (o we domo) 'mujer mediana, no muy desarrollada'. | adv. No muy, medianamente. Ellapüchüy mi ruka 'tu casa es algo chica, pero no mucho'. Ella liwen 'muy de mañana (lit. no muy avanzada la mañana)'. Ella pun' 'no muy de noche'. Ella kushey o ella fey kushey 'ella no es muy vieja, es regular vieja'. Fey afüy 'ha cocido lo bastante'. Ella fey afükey 'se deja como a medio cocer'. | A poco de, poco después de. Ella puwülmi (o pulmi) 'poco después que llegues'.;;;;;;ella;
E;AugustaMAP;ella, ella fey;No muy, regular. Ella o ella fey kushey 'no es muy vieja'.;;;;;;ella, ella fey;
E;AugustaMAP;ellaka;adj. ? ella. || ellaka tripantü. La época del año en que se nota, que los días se alargan de nuevo.;;;;;;ellaka;
E;AugustaMAP;ellaka mew, ella mew;? ella. loc. adv. No mucho tiempo después, a poco de.;;;;;;ellaka mew, ella mew;
E;AugustaMAP;ellake;adv. cant./t. ? ellaka.;;;;;;ellake;
E;AugustaMAP;ellake, ellakechi;adv. Bonitamente. U. m. hablando con ironía. ¡Ellakechi l'ay ñi kümeke femngen! '¡bonitamente (es decir, desgraciadamente) murieron mis buenos parientes (fueron asesinados)!'.;;;;;;ellake, ellakechi;
E;AugustaMAP;ellaken;? ellangen. intr. Ser bonito. Ellakechi weshakelu tükuniey 'bonita ropa lleva puesta'.;;;;;;ellaken;
E;AugustaMAP;ellalkalen;intr. ? kümelkalen.;;;;;;ellalkalen;
E;AugustaMAP;ellalkan;tr. ? kümelkan.;;;;;;ellalkan;
E;AugustaMAP;ellangen;intr. Ser bonito. Ellangechi domo 'mujer bonita'. Ellangewey ñi zapato 'bonitos han quedado mis zapatos (irónicamente dicho)'. | Ser bueno (de manjares).;;;;;;ellagen;
E;AugustaMAP;ellofe;s. Pangui. El cementerio.;;;;;;ellofe;
E;AugustaMAP;elman;tr. Tener malas intenciones de algo. Elmanieñmagenew ñi kawellu '(él) tiene intenciones de (robar) mi caballo'. Elmangey weshakelu, elmañmangey ñi weshakelu kiñe che 'se tiene intenciones de algo, se las tiene de lo de uno'.;;;;;;elman;
E;AugustaMAP;elmen;tr. Ir a dejar. Elelmegen tüfachi carta correo mew 'déjame esta carta en el correo'.;;;;;;elmen;
E;AugustaMAP;elnien;tr. Tener empleado a alguno.;;;;;;elnien;
E;AugustaMAP;elñeweñün;intr. Armar la red (poniendo los cordeles, las plomadas y los boyantes).;;;;;;elñeweñün;
E;AugustaMAP;elpame;s. Pangui. La descendencia.;;;;;;elpame;
E;AugustaMAP;elpan;tr. Venir a dejar. Feychi wentru ñi elpaelchi pu yall (o feychi wentru ñi elpame) 'la descendencia de este hombre'.;;;;;;elpan;
E;AugustaMAP;elpiwken;intr. ? elduamün.;;;;;;elpiwken;
E;AugustaMAP;elpünonün;intr. Dejar rastros.;;;;;;elpünonün;
E;AugustaMAP;elrulel;Pangui. Elrulelmekefenew 'él había hecho ademán de pegarme'. V. elwülel.;;;;;;elrulel;
E;AugustaMAP;eltun;tr. Poner o dejar de nuevo, reestablecer. || küme eltun. ? dewmatun. Componer, arreglar una cosa descompuesta'. | wall eltun, wüño eltun, ka eltun. Volver a dejar o poner.;;;;;;eltun;
E;AugustaMAP;eltun, eltun l'a;s. Sepulcro.;;;;;;eltun, eltun lha;
E;AugustaMAP;eltutun;Pangui. ? wüño eltun, dewmatun, dewmaltun.;;;;;;eltutun;
E;AugustaMAP;eltuwe;s. Sepulcro.;;;;;;eltuwe;
E;AugustaMAP;eludüngun;"tr. Exige configuración personal: dar aviso a alguno, imponerle del asunto (düngu), ponerlo en conocimiento de la persona (indicada por la configuración). Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Eludünguafiñ 'se lo comunicaré'. Eludüngungen o elungen feychi düngu 'me lo han referido, comunicado'. Eludünguwingu 'ellos (dos) se dieron noticias entre sí'.";;;;;;eluzügun;
E;AugustaMAP;elufalün;tr. Merecer algo, ser digno de recibir algo. Elufali ñi mari peso 'merece sus diez pesos'.;;;;;;elufalün;
E;AugustaMAP;elukadüngun;"Huapi. ? eludüngun. Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Eludünguafiñ 'se lo comunicaré'. Eludüngungen o elungen feychi düngu 'me lo han referido, comunicado'. Eludünguwingu 'ellos (dos) se dieron noticias entre sí'.";;;;;;elukazügun;
E;AugustaMAP;elukünun;"ditr. Dar a alguno palabra o promesa de darle, entregarle algo. Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Elukünuenew ñi ñaw '(él) me ha prometido su hija'.";;;;;;elukünun;
E;AugustaMAP;elun;"ditr. Dar algo a alguna persona, etc. (indicada por la configuración del verbo), dárselo sea de regalo o por pago. Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Elufiñ manshun' 'le di el buey'. Elungen 'me lo dieron, lo recibí'. Elungeaymi plata 'te darán dinero, recibirás dinero'. Eluel weshakelu 'la persona a quien se ha dado el objeto'. Elufilu (iñche) 'habiéndoselo dado (yo)'. Mi eluafiel, mi eluafiñ, mi eluafiüm 'para dárselo tú, o la persona a quien lo darás'. Elulagen kiñe rosario tañi kure 'me darás (o dame) un rosario para mi mujer'. Elalageyu 'te daré uno (para ella)'. V. wülün.";;;;;;elun;
E;AugustaMAP;elün;tr. Poner. | Dejar. | Dar sepultura. | Dejar fuera de uso. | Crear. Ela ngünen 'inventó una mentira o una astucia'. | Situar. | Emplear. | Ordenar un grupo de gente. Eli düngu (o eldünguy) 'ordenó el asunto'. Eli ñi duam (o elduami) 'ordenó la intención'. || elngeken che. Una sepultación.;;;;;;elün;
E;AugustaMAP;elun, eluñman;"ditr. Dar a alguno permiso para algo. Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Ñi chaw eluenew o eluñmaenew ñi femagel 'mi padre me ha permitido hacerlo'. V. Augusta (1903, p. 200).";;;;;;elun, eluñman;
E;AugustaMAP;eluntükun;"ditr. Dar, entregar algo a alguien; dárselo con cierta anticipación (como se ve explicado en el verbo wültükun, que tiene el significado igual, solamente que pide construcción simplemente unitransitiva). Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Eluntükufiñ ñi ñawe 'le dí mi hija, se la entregué como mujer'. Kurengealu eluntükuniengey 'al que va a casarse le han hecho la entrega (de la mujer)'. Eluntükulelngen we domo 'me han dado la joven (para el hombre a quien sirvo de interventor en el ajuste de su casamiento)'. Eluntükuenew ñi defe 'me ha condonado la deuda'.";;;;;;eluntükun;
E;AugustaMAP;elupiwken;"tr. Dar una persona su corazón a alguno, admitirle, consentir tratándose de amores. Este verbo no es usado en la forma en que se presenta, debiendo tener en su voz activa siempre la configuración hacia la persona a quien se da, la cual en voz pasiva viene a ser sujeto; no nombrándose tal persona, esto es, cuando se quiere enunciar solamente el que se da algo, la raíz elu- no tiene indicación, sino que debe sustituirse por la raíz wül-, de wülün, o ru-, de rulün. Ngellu elupiwkeenew (o ngellu maiñmaenew ñi düngu) 'difícilmente me gané su voluntad (lit. me dio su corazón)'.";;;;;;elupiwken;
E;AugustaMAP;elürpan;tr. Haber dejado atrás (algo que no se mueve, p. ej. una casa en el viaje). | tr. Haber entregado (algo) en el trayecto al venir.;;;;;;elürpan;
E;AugustaMAP;elürpatun;tr. Haber entregado (algo) en el trayecto de regreso para acá.;;;;;;elürpatun;
E;AugustaMAP;elürpun;tr. Dejar algo en una parte en la ida. | tr. Haber dejado algo (un finado o una persona que se ha trasladado permanentemente a otra parte). Elürpuy kiñe fotüm 'dejó un hijo'. Elürpuy ñi fotüm ñi ruka mew 'dejó a su hijo en posesión de su casa'. Jacob elelürpueiñ mew tüfachi pozo 'Jacob nos ha dejado este pozo'. Chaw ñi elürpuel 'lo que ha dejado el padre'.;;;;;;elürpun;
E;AugustaMAP;elürputun;tr. Dejar (algo) en alguna parte en el trayecto de vuelta para allá.;;;;;;elürputun;
E;AugustaMAP;eluwkülen;(de elün) Estar listo, dispuesto.;;;;;;eluwkülen;
E;AugustaMAP;eluwün;(de elün) refl. Alistarse, disponerse. Küme eluwün 'componerse'. | Alojar. | s. El entierro.;;;;;;eluwün;
E;AugustaMAP;eluwün;(de la rz. elu) rec. Darse mutuamente algo.;;;;;;eluwün;
E;AugustaMAP;elwülel;Huapi. Elwülelniefenew 'él había hecho ademán de pegarme'.;;;;;;elwülel;
E;AugustaMAP;em;(yem después de vocales) suf. Expresa pesar, recuerdo doloroso, compasión, ternura, admiración, o que una persona, cosa o cualidad ha dejado de existir. Ñi chaw em 'mi finado padre.' L'a yem, lladkün em 'el finado'. ¡Papay em! '¡oh mamá!'. Wampo em 'los restos de la canoa'. Chi llumü em 'el que había sido ciego'. Dewma pun'kay em 'ya está anocheciendo, ¡lástima!'.;;;;;;em;
E;AugustaMAP;empadkülen;intr. Estar parado apoyando los codos.;;;;;;empazkülen;
E;AugustaMAP;empadkünuwün;refl. Apoyar los codos (estando de pie).;;;;;;empazkünuwün;
E;AugustaMAP;empadpüran, empadtun;intr. Pangui. ? engkol'tupüran.;;;;;;empazpüran, empaztun;
E;AugustaMAP;empeñan;(rz. del esp.) unitr. Dar en prenda, empeñar. Empeñayan ñi kawellu 'empeñaré mi caballo'. Empeñalfiñ ñi manshun' 'me he tomado en prenda su buey'. empeñanieñmanew ñi montur 'me tiene empeñada mi montura'.;;;;;;empeñan;
E;AugustaMAP;empifempifngen;intr. Empinarse mucho.;;;;;;empifempifgen;
E;AugustaMAP;empifkiawün;intr. Andar de puntillas.;;;;;;empifkiawün;
E;AugustaMAP;empifkünuwün;intr. Ponerse de puntillas.;;;;;;empifkünuwün;
E;AugustaMAP;empifpüran, empiftun;intr. Empinarse (ñi fituafiel 'para alcanzarlo').;;;;;;empifpüran, empiftun;
E;AugustaMAP;emu;pron. pers. suf. Ustedes (dos), en frases como: Carlos emu amuaymu 'irás con Carlos (lit. Carlos ustedes irán)'.;;;;;;emu;
E;AugustaMAP;emün;pron. pers. suf. Ustedes, en frases como: Carlos emün amuaymün 'Carlos (y) ustedes irán (ustedes irán con Carlos o Carlos irá con ustedes)'.;;;;;;emün;
