Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
InekeSmeets;Transitive;kotxükünu-;"to salt;";;;;;;/kö??ükün?/;kotrükünu-
InekeSmeets;Transitive;kotxül-;"to salt; kotrülngey ti korü 'the soup was salted';";;;;;;/kö??ül/;kotrül-
InekeSmeets;Intransitive;kotxüle-;to be salty.;;;;;;/kö??ülë/;kotrüle-
InekeSmeets;Noun;kowkow;"owl;";;;;;;/köwköw/;kowkow
InekeSmeets;Intransitive;kowkow-;to howl.;;;;;;/köwköw/;kowkow-
InekeSmeets;Noun;koyam;"young oak tree; Nothofagus obliqua (Augusta).";;;;;;/köj?m/;koyam
InekeSmeets;Noun;koyla;"lie, deceitful; iñche koyla dungu pin 'I told a lie';";;;;;;/köjl?/;koyla
InekeSmeets;Intransitive;koylage-;"to be deceitful;";;;;;;/köjl??ë/;koylange-
InekeSmeets;Transitive;koylatu-;"to lie to someone;";;;;;;/köjl?t?/;koylatu-
InekeSmeets;Noun;koylatufe;"liar;";;;;;;/köjl?t?fë/;koylatufe
InekeSmeets;Noun;koylatun;lie.;;;;;;/köjl?t?n/;koylatun
InekeSmeets;Adjective;kristianu;"Christian; Sp. cristiano.";;;;;;/k??st??n?/;kristianu
InekeSmeets;Intransitive;kuchacha-;to cackle (after laying an egg) (MM).;;;;;;/k?t?h?t?h?/;kuchacha-
InekeSmeets;Noun;kuchi;vagina (RR).;;;;;;/k?t??/;kuchi
InekeSmeets;Noun;kuchilla;"knife; also kuchillu; Sp. cuchillo.";;;;;;/k?t?h???/;kuchilla
InekeSmeets;Noun;kuchillu;see kuchilla.;;;;;;/k?t????/;kuchillu
InekeSmeets;Intransitive;kuchu-;"to get wet; kuchulen 'I arn wet';";;;;;;/k?t??/;kuchu-
InekeSmeets;Adjective;kuchun;"wet; kuchun libru 'wet book'.";;;;;;/k?t??n/;kuchun
InekeSmeets;Noun;kuzakuza;kidneys.;;;;;;/k???k???/;kudakuda
InekeSmeets;Noun;kuzañ;testicle.;;;;;;/k????/;kudañ
InekeSmeets;Adjective;kuze;"old, old woman; also kuse; see kushe";;;;;;/k??ë/;kude
InekeSmeets;Intransitive;kuze-;"to play (in a contest/game), to bet;";;;;;;/k??ë/;kude-
InekeSmeets;Noun;kuzefe;"jockey;";;;;;;/k??ëfë/;kudefe
InekeSmeets;Transitive;kuzel-;"to have a horse running a race;";;;;;;/k??ël/;kudel-
InekeSmeets;Noun;kuzen;horserace.;;;;;;/k??ën/;kuden
InekeSmeets;Noun;kuzi;"millstone (the bottom stone which does not move);";;;;;;/k???/;kudi
InekeSmeets;Noun;ñumkuzi;the millstone on top of the bottom stone.;;;;;;/??mk???/;ñumkudi
InekeSmeets;Intransitive;kuzu-;to lie down, to go to bed.;;;;;;/k???/;kudu-
InekeSmeets;Intransitive;kufü-;"to become warm; kufüy ko 'the water has warmed up';";;;;;;/k?fü/;kufü-
InekeSmeets;Adjective;kufün;warm.;;;;;;/k?fün/;kufün
InekeSmeets;Noun;kuliw;distaff.;;;;;;/k?l?w/;kuliw
InekeSmeets;Transitive;kulli-;"to pay someone; fey kom kullieyiñmu 'he paid all of us';";;;;;;/k???/;kulli-
InekeSmeets;Noun;kulliñ;animal, cattle.;;;;;;/k????/;kulliñ
InekeSmeets;Noun;kullkull;flute made of horn.;;;;;;/k??k??/;kullkull
InekeSmeets;Intransitive;kullumtu-;to wash one's face, to wash the face of someone.;;;;;;/k???mt?/;kullumtu-
InekeSmeets;Transitive;kultxaf-;"to slap with the palm of the hand or with a whip;";;;;;;/k?l???f/;kultraf-
InekeSmeets;Transitive;kultxaftu-;to slap.;;;;;;/k?l???ft?/;kultraftu-
InekeSmeets;Transitive;kultxaftuku-;"to slap on something;";;;;;;/k?l???ft?k?/;kultraftuku-
InekeSmeets;Noun;kultxug;"drum (wooden dish covered by a goat's skin, is used by the machi);";;;;;;/k?l????/;kultrung
InekeSmeets;Intransitive;txüpukultxug-;to beat the kultrung.;;;;;;/??üp?k?l????/;trüpukultrung-
InekeSmeets;Adjective;kum;"red, iron-coloured red;";;;;;;/k?m/;kum
InekeSmeets;Noun;kumpüllü;red earth.;;;;;;/k?mpü?ü/;kumpüllü
InekeSmeets;Intransitive;kunaw-;to swell up, to inflate, to become inflamed.;;;;;;/k?n?w/;kunaw-
InekeSmeets;Noun;kugkull;"horn (music instrument made of horn);";;;;;;/k??k??/;kungkull
InekeSmeets;Intransitive;kugkulltu-;to play the horn.;;;;;;/k??k??t?/;kungkulltu-
InekeSmeets;Noun;kuñifall;orphan.;;;;;;/k???f??/;kuñifall
InekeSmeets;Transitive;kuñil-;"to feel pity for;";;;;;;/k???l/;kuñil-
InekeSmeets;Transitive;kuñiltu-;to feel pity/sorry for, to take care of.;;;;;;/k???lt?/;kuñiltu-
InekeSmeets;Adjective;kuñiwün;dangerous.;;;;;;/k???wün/;kuñiwün
InekeSmeets;Transitive;kupaf-;"to beat someone up with a stick;";;;;;;/k?p?f/;kupaf-
InekeSmeets;Transitive;kupafka-;to give someone a good beating.;;;;;;/k?p?fk?/;kupafka-
InekeSmeets;Transitive;kupül-;"to fasten (a baby) to the cradleboard;";;;;;;/k?pül/;kupül-
InekeSmeets;Noun;kupülwe;cradleboard.;;;;;;/k?pülwë/;kupülwe
InekeSmeets;Noun;kura;"stone, rock; la kura 'loose rock, rock debris' (lit. dead stone); mongen kura 'solid rock' (lit. living stone);";;;;;;/k???/;kura
InekeSmeets;Noun;kuralge-;"pupil;";;;;;;/k???l?ë/;kuralnge-
InekeSmeets;Transitive;kuratu-;"to throw stones at;";;;;;;/k???t?/;kuratu-
InekeSmeets;Intransitive;kuraw-;to turn into stone.;;;;;;/k???w/;kuraw-
InekeSmeets;Noun;kuram;"egg;";;;;;;/k???m/;kuram
InekeSmeets;Noun;antükuram;"unfertilized egg;";;;;;;/?ntük???m/;antükuram
InekeSmeets;Intransitive;kuram-;to lay an egg.;;;;;;/k???m/;kuram-
InekeSmeets;Noun;kure;"wife;";;;;;;/k??ë/;kure
InekeSmeets;Intransitive;kurege-;"to have a wife, to get married (to a woman);";;;;;;/k??ë?ë/;kurenge-
InekeSmeets;Transitive;kuretu-;to have sexual intercourse with a woman.;;;;;;/k??ët?/;kuretu-
InekeSmeets;Noun;kurewen;"husband and wife; kiñeke wariyamew kurengepuyngün 'some got married in town and stayed there';";;;;;;/k??ëwën/;kurewen
InekeSmeets;Transitive;kureye-;"to take for a wife, to marry;";;;;;;/k??ëjë/;kureye-
InekeSmeets;Intransitive;kureyew-;"to marry each other;";;;;;;/k??ëjëw/;kureyew-
InekeSmeets;Noun;kuri;stinging-nettle.;;;;;;/k???/;kuri
InekeSmeets;Adjective;kurü;"black, dark; kurükelü 'dark-red'; kurükechiley 'it seems black';";;;;;;/k??ü/;kurü
InekeSmeets;Intransitive;kurü-;"to become black, to be black; kurüy 'it is black (always)', cf. kurüley 'it is black (has become black)'; kurüngey 'it has black (in it)'.";;;;;;/k??ü/;kurü-
InekeSmeets;Noun;kuse;see kushe.;;;;;;/k?së/;kuse
InekeSmeets;Noun;kushe;"old woman, granny, old (woman, house); also kude, kuse.";;;;;;/k??ë/;kushe
InekeSmeets;Intransitive;kushe-;"to be/become an old woman;";;;;;;/k??ë/;kushe-
InekeSmeets;Intransitive;kushezuam-;"to (be middle-aged and) get older, to advance in years;";;;;;;/k??ë???m/;kusheduam-
InekeSmeets;Intransitive;kushela;to be in the process of becoming an old woman.;;;;;;/k??ël?/;kushela
InekeSmeets;Intransitive;kushenaq-;"to get old; kushenagüy 'she has become old (and did not get any children or has not travelled anywhere)';";;;;;;/k??ën?q/;kushenag-
InekeSmeets;Noun;kushepapay;"old dear;";;;;;;/k??ëp?p?j/;kushepapay
InekeSmeets;Noun;kutxan;"illness;";;;;;;/k????n/;kutran
InekeSmeets;Noun;chafokutxan;"cold (illness of nose and throat);";;;;;;/t?h?fök????n/;chafokutran
InekeSmeets;Intransitive;kutxan-;"to fall ill;";;;;;;/k????n/;kutran-
InekeSmeets;Noun;kutxanche;"sick person, patient;";;;;;;/k????nt?hë/;kutranche
InekeSmeets;Intransitive;kutxankaw-;"to suffer;";;;;;;/k????nk?w/;kutrankaw-
InekeSmeets;Noun;kutxanlogko;"headache;";;;;;;/k????nlö?kö/;kutranlongko
InekeSmeets;Intransitive;kutxanlogkoge-;"to have headache;";;;;;;/k????nlö?kö?ë/;kutranlongkonge-
InekeSmeets;Intransitive;kutxange-;"to feel pain;";;;;;;/k????n?ë/;kutrannge-
InekeSmeets;Intransitive;kutxanpütxale-;"to have stomach-ache;";;;;;;/k????npü???lë/;kutranpütrale-
InekeSmeets;Intransitive;kutxantu-;to hurt.;;;;;;/k????nt?/;kutrantu-
InekeSmeets;Noun;kuwü;"hand; küwü (RR, JM);";;;;;;/k?wü/;kuwü
InekeSmeets;Noun;chagüllkuwü;"finger;";;;;;;/t?h??ü?k?wü/;changüllkuwü
InekeSmeets;Noun;kuwül;"sleeve;";;;;;;/k?wül/;kuwül
InekeSmeets;Transitive;mankuwül-;to shake someone's right hand.;;;;;;/m?nk?wül/;mankuwül-
InekeSmeets;Noun;txarikuwü;"bracelet;";;;;;;/?????k?wü/;trarikuwü
InekeSmeets;Noun;txoykuwü;"wrist;";;;;;;/??öjk?wü/;troykuwü
InekeSmeets;Noun;yiwülkuwü;"ring (ornament worn round a finger);";;;;;;/j?wülk?wü/;yiwülkuwü
InekeSmeets;Adverb;kuyfi;"formerly, a long time ago, former; kuyfi rume mülekefuy feychi dungu 'in earlier days these things happened a lot'; iñche nütramkan kiñe kuyfi che iñchiu 'I talked to an elderly person.";;;;;;/k?j’f?/;kuyfi
InekeSmeets;Noun;kuykuy;"bridge which consists of one pole or a framework of poles which rests on either side of a stream or a river;";;;;;;/k?jk?j/;kuykuy
InekeSmeets;Noun;kuykuypagi;ridgepole.;;;;;;/k?jk?jp???/;kuykuypangi
InekeSmeets;Noun;kuyül;charcoal.;;;;;;/k?jül/;kuyül
InekeSmeets;Noun;kuyüm;sand.;;;;;;/k?jüm/;kuyüm
InekeSmeets;Transitive;kücha-;"to wash; also kücha-tu-;";;;;;;/küt?h?/;kücha-
InekeSmeets;Transitive;küchatu-;"see kücha-;";;;;;;/küt?h?t?/;küchatu-
InekeSmeets;Adjective;küchafal;"washable;";;;;;;/küt?h?f?l/;küchafal
InekeSmeets;Noun;küchatufe;"someone who washes;";;;;;;/küt?h?t? fë/;küchatufe
InekeSmeets;Noun;küchatun;piece of laundry.;;;;;;/küt?h?t?n/;küchatun
InekeSmeets;Noun;küchiw;arse.;;;;;;/küt??w/;küchiw
InekeSmeets;Noun;küzaw;"work;";;;;;;/kü??w/;küdaw
InekeSmeets;Intransitive;antüküzaw-;"to work as a day-labourer;";;;;;;/?ntükü??w/;antüküdaw-
InekeSmeets;Intransitive;küzaw-;"to work;";;;;;;/kü??w/;küdaw-
InekeSmeets;Intransitive;küzawka-;"to do all kind of jobs;";;;;;;/kü??wk?/;küdawka-
InekeSmeets;Noun;küzawkawe;"tool;";;;;;;/kü??wk?wë/;küdawkawe
InekeSmeets;Intransitive;küzawmage-;"to become bewitched;";;;;;;/kü??wm??ë/;küdawmange-
InekeSmeets;Intransitive;küzawge-;"to be difficult;";;;;;;/kü??w?ë/;küdawnge-
InekeSmeets;Transitive;küzawpienie-;"to be concerned with;";;;;;;/kü??wp?ën?ë/;küdawpienie-
InekeSmeets;Transitive;küzawtu-;"to have difficulty to, to take trouble to; iñche küdawtun kimal olandes 'I had difficulty learning Dutch'.";;;;;;/kü??wt?/;küdawtu-
InekeSmeets;Noun;küze;"torch (of reed or wood);";;;;;;/kü?ë/;küde
InekeSmeets;Transitive;küzetu-;to light, to illuminate.;;;;;;/kü?ët?/;küdetu-
InekeSmeets;Intransitive;küfiw-;"to swell; iñche küfiwkülen ñi pütra 'my stomach is swollen'.";;;;;;/küf?w/;küfiw-
InekeSmeets;Num;küla;"three;";;;;;;/kü’l?/;küla
InekeSmeets;Noun;külan;trio, set of three.;;;;;;/kül?n/;külan
InekeSmeets;Noun;külafo;"nail; Sp. clavo.";;;;;;/kül?fö/;külafo
InekeSmeets;Transitive;külchaf-;"to soak, to drench; also kültraf-.";;;;;;/kült?h?f/;külchaf-
InekeSmeets;Noun;külche;intestine.;;;;;;/kült?ë/;külche
InekeSmeets;Noun;külen;tail.;;;;;;/külën/;külen
InekeSmeets;Noun;külko;basket, made of foki.;;;;;;/külkö/;külko
InekeSmeets;Noun;külkül;sort of fern, used to cover wounds and heal them.;;;;;;/külkül/;külkül
InekeSmeets;Noun;külolkülol;throat, larynx.;;;;;;/külölkülöl/;külolkülol
InekeSmeets;Noun;külow;bar of a loom (the upper and lower bar of a loom on which the warp threads are stretched).;;;;;;/külöw/;külow
InekeSmeets;Intransitive;külto-;to become loose.;;;;;;/kültö/;külto-
InekeSmeets;Transitive;kültxaf-;see külchaf-.;;;;;;/kül???f/;kültraf-
InekeSmeets;Intransitive;külü-;"to lean;";;;;;;/külü/;külü-
InekeSmeets;Intransitive;külükünuw-;"to lie to one side;";;;;;;/külükün?w/;külükünuw-
InekeSmeets;Intransitive;külüle-;to bend, to lean.;;;;;;/külülë/;külüle-
InekeSmeets;Intransitive;külünaq-;"to lean down; külürupan antü 'after midday, around 14.00 hours, when the sun is going down';";;;;;;/külün?q/;külünag-
InekeSmeets;Transitive;küllaytu-;"to wash someone's head;";;;;;;/kü??jt?/;küllaytu-
InekeSmeets;Intransitive;küllaytuw-;to wash one's head.;;;;;;/kü??jt?w/;küllaytuw-
InekeSmeets;Noun;külle;"tear (RR); külle-wün (JM); apoliy tañi nge küllewünmew 'her eyes are full of tears'.";;;;;;/kü?ë/;külle
InekeSmeets;Noun;külleq;"hill, slope;";;;;;;/kü?ëq/;külleg
InekeSmeets;Intransitive;külleqtu-;to climb a hill in a zigzagging manner.;;;;;;/kü?ëqt?/;küllegtu-
InekeSmeets;Noun;küllew;"seed, grain;";;;;;;/kü?ëw/;küllew
InekeSmeets;Intransitive;küllew-;"to burst open (grain, corn while being roasted); küllewküllewerkiy 'it is on the verge of bursting open'.";;;;;;/kü?ëw/;küllew-
InekeSmeets;Transitive;küllmatu-;to lick.;;;;;;/kü?m?t?/;küllmatu-
InekeSmeets;Transitive;küllü-;"to hit;";;;;;;/kü?ü/;küllü-
InekeSmeets;Transitive;küllüküllütu-;to take aim at.;;;;;;/kü?ükü?üt?/;küllüküllütu-
InekeSmeets;Adjective;küme;"good, nice, well; küme che 'good person'; müna küme dungu! 'how good!, isn't that good!'; müna küme adngey 'she looks very pretty'; küme antü 'good/nice weather';";;;;;;/kü’më/;küme
InekeSmeets;Transitive;küme rügüm-;"to grind fine;";;;;;;/kü’më ?ü?üm/;küme rüngüm-
InekeSmeets;Intransitive;küme-;"to be good/nice; feyta doy kümey 'this one is better'; kümey 'it is good, it tastes good';";;;;;;/kümë/;küme-
InekeSmeets;Intransitive;kümezuam-;"to feel better;";;;;;;/kü’më???m/;kümeduam-
InekeSmeets;Transitive;kümeel-;"to arrange, to repair;";;;;;;/kümëël/;kümeel-
InekeSmeets;Noun;kümeelpeshkiñfe;"gardener;";;;;;;/kümëëlpë?k??fë/;kümeelpeshkiñfe
InekeSmeets;Transitive;kümekümetu-;"to taste;";;;;;;/kümëkümët?/;kümekümetu-
InekeSmeets;Intransitive;kümelka-;"to do right (to), to be good at, to treat well; kümelkan ñi amunuel 'I made the right decision by not going';";;;;;;/kümëlk?/;kümelka-
InekeSmeets;Intransitive;kümelkale-;"to be (doing) allright, to be well off;";;;;;;/kümëlk?lë/;kümelkale-
InekeSmeets;Intransitive;kümelkaw-;"to brighten up, to become better;";;;;;;/kümëlk?w/;kümelkaw-
InekeSmeets;Intransitive;kümele-;"to be good/well done/allright; kümeley 'he is allright (not sick)';";;;;;;/kümëlë/;kümele-
InekeSmeets;Intransitive;kümege-;to be good, to be nice weather.;;;;;;/kümë?ë/;kümenge-
InekeSmeets;Transitive;kümenie-;"to let someone be, to treat someone well;";;;;;;/kümën?ë/;kümenie-
InekeSmeets;Transitive;kümentu-;"to like, to think it is nice/good;";;;;;;/kümënt?/;kümentu-
InekeSmeets;Intransitive;kümeñma-;"to experience something good, to have a good day;";;;;;;/kümë?m?/;kümeñma-
InekeSmeets;Noun;küna;"reed, used for thatching (about one rnetre high green, flexible grass); küna ruka 'a house with a thatched roof'.";;;;;;/kün?/;küna
InekeSmeets;Adjective;küntxo;"crippled, lame;";;;;;;/kün??ö/;küntro
InekeSmeets;Intransitive;küntxole;"to be crippled/lame (temporarily);";;;;;;/kün??ölë/;küntrole
InekeSmeets;Intransitive;küntxoge-;to be crippled/lame (always).;;;;;;/kün??ö?ë/;küntronge-
InekeSmeets;Transitive;küñatu-;to take by the hand.;;;;;;/kü??t?/;küñatu-
InekeSmeets;Noun;küñe;twins.;;;;;;/kü?ë/;küñe
InekeSmeets;Aux;küpá;"wishing, see 25.4; upa (JM); küpa amulafuyiñ 'wep did not want to go'; küpa pütokon 'I like to drink water'.";;;;;;/küp?/;küpá
InekeSmeets;Intransitive;küpa-;"to come; pichi küpange! 'come here for a second!';";;;;;;/küp?/;küpa-
InekeSmeets;Transitive;küpal-;"to bring; küpaleleyu tüfa 'I brought this for yous'; llüngüdküpa-l- 'to drag this way (in the direction of the speaker)'; rütreküpal- 'to push this way (in the direction of the speaker).";;;;;;/küp?l/;küpal-
InekeSmeets;Noun;küpalme;"family (group of persons descended from a common ancestor); probably related to küpa- 'to come'.";;;;;;/küp?lmë/;küpalme
InekeSmeets;Noun;küpam;"dress; same as chamall.";;;;;;/küp?m/;küpam
InekeSmeets;Noun;kürew;starling.;;;;;;/kü?ëw/;kürew
InekeSmeets;Adjective;küri;"lustful (women only);";;;;;;/kü??/;küri
InekeSmeets;Intransitive;küri-;to be lustful.;;;;;;/kü??/;küri-
InekeSmeets;Noun;kürun;"sister of a man's wife, sister's husband (of a woman); kürunwen iñchiu 'wed [are] kürun'.";;;;;;/kü??n/;kürun
InekeSmeets;Noun;kürüf;"wind; kürüfngey 'there is wind'; kürüftukumawünngey 'it is windy and stormy';";;;;;;/kü?üf/;kürüf
InekeSmeets;Intransitive;kürüf-;to get up (wind).;;;;;;/kü?üf/;kürüf-
InekeSmeets;Adverb;küto;"even, also; kütu (RR); kom amuayiñ wariyamew, fey küto amuay 'wep will all go to town, even he'; iñche witranmamean ñi lamngen welu ñi chaw küto pemean 'I will go and visit my sister but I will see my father too'.";;;;;;/kü’tö/;küto
InekeSmeets;Noun;kütxal;"fire; anükonkülen kütralmew 'I am sitting near the fire';";;;;;;/kü???l/;kütral
InekeSmeets;Transitive;kütxaltu-;"to make fire, to light a fire, to burn; kütraltufiy mamüll 'he set fire to the wood, he burned the wood'.";;;;;;/kü???lt?/;kütraltu-
InekeSmeets;Transitive;kütxü-;"to wring; kütrüfiñ ti ropa 'I wrung water out of the clothes'.";;;;;;/kü??ü/;kütrü-
InekeSmeets;Noun;kütxüg;"bunch, bundle, parcel;";;;;;;/kü??ü?/;kütrüng
InekeSmeets;Transitive;kütxüg-;to tie, to bind, to wrap up (in a shawl or a piece of cloth).;;;;;;/kü??ü?/;kütrüng-
InekeSmeets;Noun;küyen;"moon, month, monthly, in months, months ago;";;;;;;/küjën/;küyen
InekeSmeets;Intransitive;küyen-;to elapse (a month), to be a month ago, to spend a month.;;;;;;/küjën/;küyen-
InekeSmeets;Noun;la;"deceased, corpse, dead; la wentru 'dead man'; la kura 'loose rock, rock debris' (lit. dead stone);";;;;;;/l?/;la
InekeSmeets;Intransitive;la-;"to die; petu lay 'he is dying';";;;;;;/l?/;la-
InekeSmeets;Intransitive;lakon-;"to be still-born, to die of boredom;";;;;;;/l?kön/;lakon-
InekeSmeets;Intransitive;lalatu-;"to faint;";;;;;;/l?l?t?/;lalatu-
InekeSmeets;Intransitive;lale-;"to be dying, to be half-dead;";;;;;;/l?lë/;lale-
InekeSmeets;Transitive;lagüm-;"to kill; langümngey 'he was killed'; langümüñmangen tañi fotüm 'I was confronted with the death of my son';";;;;;;/l??üm/;langüm-
InekeSmeets;Noun;lantu;"widower;";;;;;;/l?nt?/;lantu
InekeSmeets;Intransitive;lantu-;to become a widower.;;;;;;/l?nt?/;lantu-
InekeSmeets;Intransitive;layel-;"to lose someone (through death); iñche layelün ñi ñuke 'I lost my mother (she died)';";;;;;;/l?jël/;layel-
InekeSmeets;Adjective;laf;"flat, level;";;;;;;/l?f/;laf
InekeSmeets;Transitive;lapüm-;"to stretch (out), to comb; lapümüñmuwan 'I am going to strech my legs'.";;;;;;/l?püm/;lapüm-
InekeSmeets;Noun;lafken;"sea, lake, fontanelle;";;;;;;/l?fkën/;lafken
InekeSmeets;Noun;lafkenlogko;fontanelle (MM).;;;;;;/l?fkënlö?kö/;lafkenlongko
InekeSmeets;Adjective;laftxa;short, stunted.;;;;;;/l?f???/;laftra
InekeSmeets;Transitive;laka-;"to divide, to split, to break (bread), to crack (nuts), to cut (apple, wood); lakafiñ kofke 'I broke the bread';";;;;;;/l?k?/;laka-
InekeSmeets;Noun;lakan;piece.;;;;;;/l?k?n/;lakan
InekeSmeets;Noun;laku;grandfather, grandson.;;;;;;/l?k?/;laku
InekeSmeets;Noun;lamgen;"sister (of a woman or a man), brother (of a woman), children of father's brother and children of mother's sister (of a woman);";;;;;;/l?m?ën/;lamngen
InekeSmeets;Noun;lamgenwen;brother(s) and sister(s), sisters.;;;;;;/l?m?ënwën/;lamngenwen
InekeSmeets;Adjective;lantxa;"big(-boned), thick, sturdy, swollen;";;;;;;/l?n???/;lantra
InekeSmeets;Intransitive;lantxa-;"to become thick/sturdy/swollen; lantrakünuñmakeeymu tañi trawa tati nerüm 'that flee caused yous a swollen skin'.";;;;;;/l?n???/;lantra-
InekeSmeets;Transitive;lapatu-;to patch up.;;;;;;/l?p?t?/;lapatu-
InekeSmeets;Intransitive;law-;"to become hairless/featherless (animals only); lawüy ñi kal ufisha 'the sheep lost its fleece';";;;;;;/l?w/;law-
InekeSmeets;Transitive;lawüm-;to pluck, to fleece.;;;;;;/l?wüm/;lawüm-
InekeSmeets;Noun;lawen;"medicine;";;;;;;/l?wën/;lawen
InekeSmeets;Transitive;lawen-;"to make medicine;";;;;;;/l?wën/;lawen-
InekeSmeets;Transitive;lawentu-;"to cure;";;;;;;/l?wënt?/;lawentu-
InekeSmeets;Noun;lawentuchefe;doctor.;;;;;;/l?wënt?t?hëfë/;lawentuchefe
InekeSmeets;Intransitive;lef-;"to run;";;;;;;/lëf/;lef-
InekeSmeets;Transitive;lefel-;"to make (a person or an animal) run; also lef-ül-;";;;;;;/Lëfël/;lefel-
InekeSmeets;Transitive;lefkontu-;"to attack suddenly;";;;;;;/lëfkönt?/;lefkontu-
InekeSmeets;Transitive;lefmaw-;"to run away from; also lef-ma-w-tu-.";;;;;;/lëfm?w/;lefmaw-
InekeSmeets;Transitive;lefmawtu-;"see lef-ma-w-;";;;;;;/lëfm?wt?/;lefmawtu-
InekeSmeets;Transitive;lefül-;"see lef-el-;";;;;;;/lëfül/;lefül-
InekeSmeets;Intransitive;lefumawpa-;"not to be able to sleep again;";;;;;;/lëf?m?wp?/;lefumawpa-
InekeSmeets;Transitive;lepüm-;to race, to run.;;;;;;/lëpüm/;lepüm-
InekeSmeets;Intransitive;leq-;"to hit, to touch; legniey kechu 'he has got five hits';";;;;;;/lëq/;leg-
InekeSmeets;Intransitive;leqel-;"to guess right, to hit in a deliberate attempt; also leg-ül-.";;;;;;/lëqël/;legel-
InekeSmeets;Intransitive;leqül-;see leg-el-.;;;;;;/lëqül/;legül-
InekeSmeets;Noun;lelfün;(open) field, plain, pampa.;;;;;;/lëlfün/;lelfün
InekeSmeets;Transitive;leli-;"to watch, to look at;";;;;;;/lël?/;leli-
InekeSmeets;Transitive;lelikantu-;"to have a quick look at;";;;;;;/lël?k?nt?/;lelikantu-
InekeSmeets;Intransitive;lelile-;"to be focused; leliniefin 'I am watching her';";;;;;;/lël?lë/;lelile-
InekeSmeets;Transitive;lelintuku-;"to have a look inside;";;;;;;/lël?nt?k?/;lelintuku-
InekeSmeets;Transitive;lelitu-;to pull someone's leg.;;;;;;/lël?t?/;lelitu-
InekeSmeets;Transitive;leliwül-;"to look at (a less examining, less conscious way of looking than leli-);";;;;;;/lël?wül/;leliwül-
InekeSmeets;Transitive;lem-;"to be able to carry/lift something; kiñe fücha wangku eluen, lemlafin, feymew küpaltulafin 'yous gave me a big couch, I could not carry it, [and] therefore I did not bring it';";;;;;;/lëm/;lem-
