Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
Verbos;;i-;comer.;;;;;In kiñe wenüy ñi ruka mew. ‘Comí en a casa de una amiga.’;;5
Verbos;;impol-;envolver.;;;;;;;5
Verbos;;igka-;defender.;;;;;Igkafi ti pu küzawfe. ‘Defendió a los trabajadores.’;;11
Verbos;;Igkañpeche-;defender personas.;;;;;;;11
Verbos;;igküle-;ser recto.;;;;;;;2
Verbos;;illku-;enojarse.;;;;;;;0
Verbos;;illkutu-;enojarse con alguien.;;;;;;;0
Verbos;;illkule-;estar enojado.;;;;;;;3
Verbos;;ina-;seguir.;;;;;Müley taiñ inayal tati yafütun azkunun.  ‘Hay que seguir el orden alimenticio.’ Kom pu che inaniekelay tachi gülam. ‘No todos siguen estos consejos.’;;5
Verbos;;inazuam-;analizar.;;;;;Fey wüla ta azkintuaymi ka inazuamaymi chumechi ta kakelu feypigün ñi küpa chumün egün ka antü. ‘A continuación, observarás y analizarás situaciones en las que otros explican cuáles son sus proyectos.’;;
Verbos;;inafülküle-;estar cerca.;;;;;Inafülküley ruka mew. ‘Está cerca de la casa.’;;
Verbos;;inafeypi-;repetir.;;;;;Allkütuge ka inafeypige ti rakin. ‘Escucha y repite los números.’;;
Verbos;;inaramtu-;pedir información;;;;;Wülün ka inaramtukan che ‘dar y pedir datos personales’.;;4
Verbos;;inaltule-;estar al lado, estar cerca, estar a la orilla.;;;;;Inaltuley lafken mu ‘está a la orilla del mar.’;;4
Verbos;;intuku-;comer con algo, acompañar una comida.;;;;;;;0
Verbos;;kamapule-;estar lejos, ser lejos. »alü kamapu;;;;;Alükamapuley ragi waria. ‘Está lejos del centro.’;;4
Verbos;;kafür-;raspar.;;;;;;;0
Verbos;;kafetu-;tomar café.;;;;;;;
Verbos;;kafkü-;cuchichear, murmurar.;;;;;;;0
Verbos;;kafna-;rayar, raspar.;;;;;;;0
Verbos;;kakünu-;cambiar.;;;;;;;0
Verbos;;kata-;perforar.;;;;;;;0
Verbos;;katxü-;cortar.;;;;;;;0
Verbos;;katxüka-;picar.;;;;;Katxükagekey ta apio. ‘Se pica el apio.’;;5
Verbos;;katxütu-;detener, atajar, parar, interrumpir.;;;;;Katxütugeafuy. ‘Podría interrumpirse’.;;0
Verbos;;kagelzuamünge-;ser entretenido.;;;;;;;11
Verbos;;karüle-;estar verde.;;;;;;;2
Verbos;;kasta-;esp. gastar.;;;;;Rume gülamtukefi chumgechi refalte kastayawnoal ko ka pelon. ‘Le aconsejó mucho sobre cómo no malgastar agua y luz.’;;9
Verbos;;kallfüle-;estar morado, amoratarse.;;;;;;;0
Verbos;;kalülküzaw-;hacer ejercicios.;;;;;Kalülküzawküley. ‘Está haciendo ejercicios.’;;0
Verbos;;kale-;ser distinto.;;;;;Müna kaley chumte amulen antü faw ka tüyüw. ‘Es muy distinta la hora aquí y allá.’;;2
Verbos;;kanka-;asar.;;;;;Kankagekey ilo kawell. ‘Se asa la carne de caballo.’;;5
Verbos;;küzaw-;trabajar.;;;;;Küzawken kiñe empresa mu. ‘Trabajo en una empresa.’ Fewla küzawkülewetulay ñi peküzawnon mew. ‘Ahora ya no está trabajando porque no ha encontrado trabajo.’;;1
Verbos;;küzawge-;ser laborioso, difícil. La negación equivale a ser fácil o sencillo.;;;;;Küzawgelay. ‘Es fácil.’ Rume küzawgey ‘Es muy difícil.’;;6
Verbos;;küme el-;dejar bien, arreglar, remodelar.;;;;;Küme elgetulu ‘que se renovó’. Küme eltugey ti ruka. ‘La casa está reformada.’;;4
Verbos;;küme-;ser bueno.;;;;;Kümey ~ kümi. ‘es bueno’. Kümelay ‘No es bueno.’;;4
Verbos;;kümel-;arreglar.;;?;;;Kümelken foro. ‘Arreglo dientes’;;11
Verbos;;kümeleka-;estar bien.;;;;;¿Kümelekaymi lamgen? ‘¿Estás bien, hermano?’;;1
Verbos;;kümelka-;estar bien, estar correcta una cosa;;;;;Kümelkalechi zugu ‘ítem correcto’. Müna kümelkalen. ‘Estoy muy bien’. Zoy kümelkaletun. ‘Estoy mejor ahora.’;;1
Verbos;;kücha-;lavar.;;;;;;;0
Verbos;;küchaforo-;lavarse los dientes.;;;;;Küchaforolay ta Sayen. ‘No se lavó los dientes la Sayén.’;;7
Verbos;;kücharali-;lavar platos.;;;;;;;0
Verbos;;küchu-;mojarse, empaparse.;;;;;;;0
Verbos;;kütxaltu-;hacer fuego.;;;;;Kütxaltukilge. ‘No encender fuego.’;;0
Verbos;;kürüf-;soplar el viento.;;;;;Nar antü müten kiñeke mu kürüfkey. ‘En las tardes solamente a veces sopla el viento.’ Gilawe mew kürüfkey. ‘En la playa, sopla el viento.’;;2
Verbos;;kürüfküle-;haber viento.;;;;;;;2
Verbos;;kürif-;indicar.;;;;;Küriffige chemgen ti nemülkan, chalin, chalientun, ramtun kam wiñolzugun. ‘Indica cuáles de las siguientes palabras son saludos, cuáles son despedidas, cuáles son preguntas y cuáles son respuestas.’;;
Verbos;;küllaytu-;lavarse el pelo.;;;;;;;0
Verbos;;külli-;acertar, achuntar.;;;;;;;0
Verbos;;küllumtu-;lavar la cara.;;;;;;;0
Verbos;;küpa ümawküle-;tener sueño.;;;;;;;1
Verbos;;küpa-;venir.;;;;;Tapüle küpage. Ven por acá. Iñche ta küpan Wichawe lof. Yo vengo del lof Wichawe. Küpayafuymün müten. ‘Podrían venir no más.’ ¿Küpa küpaymi tañi ruka mew? ‘¿Quieres venir a mi casa?’;;1
Verbos;;küpal-;traer.;;;;;Küpalkifilge txewa. ‘No traigas el perro.’;;0
Verbos;;külchaf-;mojar.;;;;;Külchafgekey fün. ‘Se mojan las frutas.’;;5
Verbos;;külfünküle-;estar alentado, alentada.;;;;;;;1
Verbos;;külfünge-;"ser proactivo, proactiva; ser alentado, alentada.";;;;;Müna külfüngey. ‘Es muy proactivo.’;;11
Verbos;;kecha-;esp. echar.;;;;;Onofüre küpa kechaniey ñi pu küzawfe. ‘Onofre tiene ganas de echar a sus trabajadores.’ Kechayafiñ ‘Lo echaré’.;;11
Verbos;;kefar-;rapar (pelo).;;;;;;;0
Verbos;;ketxa-;cultivar;;;;;;;11
Verbos;;kellu-;ayudar.;;;;;¿Kelluafeyu? ‘¿Te podría ayudar?’;;6
Verbos;;kelluche-;ayudar personas.;;;;;;;11
Verbos;;kewa-;pelear.;;;;;;;0
Verbos;;kizule-;vivir solo, estar solo.;;;;;;;3
Verbos;;kim-;saber, conocer.;;;;;¿Kimfimi? ‘¿lo conociste?’ ¿Chumgechi kimimi tüfachi küzaw chachay? Kimlan, kiñe antü zewman kiñe chaway, femgechi llitun, kimlan lamgen. ‘¿Cómo aprendió este oficio, señor? No sé, un día hize un aro, así empezé. No sé, hermana.’;;¿la conociste?
Verbos;;kimelfaluw-;presentarse personalmente.;;;;;Kimelfaluwam mapuzugun mew ‘presentarse en mapuzugun’.;;
Verbos;;kimeltu-;enseñar.;;;;;Kimeltuenew tañi chuchu yem. ‘Mi difunta abuela me enseñó.’;;0
Verbos;;kimuw-;conocerse.;;;;;"Konpuygün ti chat tañi kimuwam egün. ‘Se metieron al chat para conocerse.’ Fey kimuwayu tati; kimuwkelafuyu. ‘Y nos vamos a conocer; no nos conocíamos. Ayiwkülen tayu kimuwün. ‘Estoy contenta de conocernos.’";;
Verbos;;kitaratu-;tocar guitarra.;;;;;Kitaratukantumekeygün. ‘Están ocupados tocando guitarra.’;;7
Verbos;;kintu-;buscar.;;;;;Ka kiñe ruka kintuan. ‘Otra casa buscaré.’;;4
Verbos;;kinturuka-;buscar casa. »kintu-;;;;;;;4
Verbos;;kozientu-;hacer bromas.;;;;;;;11
Verbos;;kofim-;calentar.;;;;;;;0
Verbos;;kofke-;hacer pan.;;;;;;;0
Verbos;;kofketu-;comer pan.;;;;;;;0
Verbos;;kotü-;tostar;;;;;;;5
Verbos;;koylatu-;mentir.;;;;;;;0
Verbos;;koylage-;ser mentiroso.;;;;;;;0
Verbos;;kolüf-;dorarse mucho (comida).;;;;;;;0
Verbos;;kole-;estar aguado.;;;;;;;0
Verbos;;kon-;entrar, participar.;;;;;Konpay ti pewü. ‘Entró la primavera.’ Kiñe amukawe müten konafulu. ‘Cabría un auto no más.’ Nürüfkülele parke, konkilge. ‘Si está cerrado el parque, no entres.’;;1
Verbos;;kuzu-;acostarse.;;;;;Susana kuzupuy. ‘Susana se acostó.’;;0
Verbos;;kutxan-;doler, enfermarse.;;;;;Ayinray ta kutxani tañi furi. ‘A Ayinray le duele la espalda.’ Müte kutxanlay. ‘No duele tanto.’ ¿Kutxani tami pel? ‘¿Te duele la garganta?’¿Chuchi mu kutxani ta Küzel? ‘¿Dónde le duele a Quidel?’;;0
Verbos;;kutxanforo-;tener dolor de dientes.;;;;;;;8
Verbos;;kutxanfuri-;tener dolor de espalda.;;;;;Martin kutxanfurilelay. ‘A Martín no le duele la espalda.’;;
Verbos;;kutxanküle-;estar enfermo, enferma.;;;;;;;1
Verbos;;kutxanpütxa-;tener dolor de estómago.;;;;;Kutxanpütxaley. ‘Tiene dolor de estómago.’;;8
Verbos;;kutxanpel-;tener dolor de garganta.;;?;;;Martin kutxanpelküley. ‘A Martín le duele la garganta.’ Fachiantü kutxanpelkülerken witxalu iñche. ‘Hoy me dolía la garganta, cuando me levanté.’;;8
Verbos;;kutxanpilun-;tener dolor de oídos.;;;;;;;8
Verbos;;kutxanlogko-;tener dolor de cabeza, doler la cabeza.;;;;;Rume kutxanlogkon. ‘Me duele mucho la cabeza.’;;8
Verbos;;kurülküle-;estar en negritas (letras).;;;;;Azkintuge ti wirin kurülkülelu. ‘Fíjate en las palabras que están señaladas en negrita.’;;0
Verbos;;kurege-;estar casado, casarse.;;;;;;;3
Verbos;;kulli-;pagar.;;;;;Kulliafun. ‘podría pagar.’;;4
Verbos;;kupil-;cortar el cabello.;;;;;Kupiluwmen waria mew. ‘Fui a cortarme el pelo a la ciudad.’;;0
Verbos;;kunuw-;tomar, ponerse a...;;;;;Man püle kunuwge ‘toma a la derecha’.;;2
Verbos;;taku-;"vestir; cubrir, tapar.";;;;;;;0
Verbos;;tüg-;parar, apaciguarse.;;;;;Mañke rupan yafütulu, küpa chillkatukey chi kimelzugupeyüm ñi zoy tügküleal. ‘Mañke luego de comer, le dan ganas de leer el diario para estar tranquilo.’;;0
Verbos;;tügküle-; estar tranquilo, tranquila.;;;;;Tügküley Florentina. ‘Está tranquila Florentina.’;;11
Verbos;;teyfü-;derrumbarse (construcciones).;;?;;;;;0
Verbos;;tiway-;dar vueltas.;;;;;Esenario mew kiñeke che tiwaykiyawigün. ‘En el escenario, algunas personas están dando vueltas.’;;7
Verbos;;tu-;agarrar, recoger.;;;;;;;0
Verbos;;tuku-;"poner, echar, añadir; sembrar.";;;;;Tukugekey merkeñ. ‘Se coloca merquén.’ Fey wüla tukulelgekey chazi egu ella areko. ‘Luego se le coloca sal y agua tibia.’;;5
Verbos;;tukutuw-;vestirse.;;;;;;;0
Verbos;;tukutxan-;enfermarse, contagiarse.;;;;;;;0
Verbos;;tukulpa-;acordarse, recordar, aludir, hacer alusión.;;;;;Tukuge ñi chem mülewe tukulpagen. ‘Completa según el lugar al que se está haciendo alusión.’;;0
Verbos;;tuw-;provenir, ser originario, venir.;;;;;Iñche ta tuwün Concepción. ‘Yo provengo de Concepción.’;;1
Verbos;;txayaf-;deslizarse, resbalar.;;;;;;;0
Verbos;;txayay-;ser duro. De alimentos por ejemplo.;;;;;;;0
Verbos;;txago-;romper.;;?;;;Txagogekey ta kuram. ‘Se rompe el huevo.’;;5
Verbos;;txagliñ-;helar, escarcharse.;;;;;;;0
Verbos;;txagliñküle-;haber helada.;;;;;;;2
Verbos;;txari-;amarrar.;;;;;;;0
Verbos;;txapüm-;"juntar, unir; relacionar.";;;;;Txapümfige ti azentu, chillka mew. ‘Relaciona las imágenes con los carteles.’;;0
Verbos;;txapel-;amarrar.;;;;;;;0
Verbos;;txawü-;reunirse. ~txaw-;;;;;Ka reqlentu pewmagen txawayiñ kom. ‘La próxima semana espero que nos juntemos todos.’;;0
Verbos;;txawül-;juntar.;;;;;;;0
Verbos;;txawüluw-;reunirse.;;;;;;;0
Verbos;;txalkatu-;disparar (arma de fuego).;;;;;;;0
Verbos;;txalkanküle-;haber tormenta.;;;;;;;2
Verbos;;txan-;caerse. ~txanü- ~txana;;?;;;Nawel ta wiya txani. ‘Nawel ayer se cayó.’;;0
Verbos;;txana-;machacar, moler.;;;;;Txanan txapi. ‘Ají molido.’;;0
Verbos;;txanaw-;recostarse.;;;;;;;0
Verbos;;txantu-;pasar a botar, hacer zancadilla.;;;;;;;0
Verbos;;txüftule-;estar ansioso, ansiosa.;;?;;;Iñche txüftulen tañi wenupürayal feychi fütxa zeyiñ mew. ‘Estoy ansioso de subir el gran volcán.’;;1
Verbos;;txüfon-;toser.;;;;;Txafiya rume txüfonün. ‘Anoche tosí mucho.’ Txüfonkülen. ‘Estoy tosiendo.’ Fewla txüfonge. ‘Ahora tosa.’;;8
Verbos;;txürüm-;igualar-;;;;;;;0
Verbos;;txem-;crecer.;;;;;;;0
Verbos;;txemüm-;criar.;;;;;;;0
Verbos;;txemo-;curarse, sanarse.;;;;;"Püchi txemotuy tañi furi; müte kutxanlay. ‘Se sanó un poco mi espalda; no me duele tanto.’";;8
Verbos;;txemotu-;sanarse.;;;;;;;
Verbos;;txemol-;curar, sanar.;;;;;Txemolkulliñkey. ‘Cura animales.’;;1
Verbos;;txemole-;estar bien de salud.;;;;;;;1
Verbos;;txemolforo-;sanar dentaduras.;;;;;;;11
Verbos;;txemolkache-;sanar personas.;;;;;;;11
Verbos;;txeka-;caminar.;;;;;;;5
Verbos;;txeka-txekatu-;pasear.;;;;;Ragi antü püchi txeka-txekatun waria mew. ‘A medio día pasee por la ciudad.’;;7
Verbos;;txegkol-;formar terrones.;;;;;;;0
Verbos;;txepe-;despertarse.;;;;;;;0
Verbos;;txelfünküle-;;;?;;;;;8
Verbos;;txira-;partir, formando una tira.;;;;;;;0
Verbos;;txiraka-;partir, hacer tiras.;;;;;;;0
Verbos;;txipa-;salir, costar.;;;;;¿Chumte txipay ti ruka kiñe küyen mu? ‘¿Cuánto sale la casa a mes?’ ¿Küme txipay tami antü? ‘¿Estuvo bien tu día?’;;4
Verbos;;txiw-;enfriarse, entibiarse un poco, algo que estaba caliente.;;;;;;;0
Verbos;;txiltxag-;desnudarse.;;;;;Txiltxagkiyawkilge. ‘No andes pilucho’.;;9
Verbos;;txomü-;nublarse.;;;;;;;0
Verbos;;txomüle-;haber nubes, estar nublado.;;;;;Txomülekey antü. ‘Hay días nublados, se nublan los días.’;;2
Verbos;;txoki-;opinar, creer, parecer.;;;;;;;0
Verbos;;orkü-;beber un remedio.;;;;;;;8
Verbos;;yam-;respetar.;;;;;;;0
Verbos;;yachü-;tersianas, escalofríos.;;;;;;;8
Verbos;;yafütu-;comer, alimentarse.;;;;;Yafütuygu. ‘Comieron.’ Eymi yafütulmi, küme miyawaymi. ‘Si tú comes, andarás bien.’;;5
Verbos;;yafüluw-;animarse.;;;;;;;0
Verbos;;ye-;llevar.;;;;;Rosa yey mari waragka pesu ñi gillayael. ‘Rosa lleva diez mil pesos para comprar.’;;2
Verbos;;yeme-;ir a buscar algo.;;;;;Yemefiñ tañi pu püñeñ chillkatuwe mew. ‘Fui a buscar a mis hijos a la escuela.’;;0
Verbos;;yepa-;venir a buscar.;;;;;;;0
Verbos;;yewe-;avergonzarse.;;;;;;;0
Verbos;;qitaratu-;Var. de ~kitaratu-.;;;;;;;
Verbos;;gañkole-;tener sueño.;;;;;;;1
Verbos;;gañwazküle-;estar decaido, decaída.;;;;;;;1
Verbos;;güma-;llorar.;;;;;;;0
Verbos;;gümale-;estar llorando.;;;;;;;3
Verbos;;gümitu-;recoger.;;;;;;;0
Verbos;;gütxamka-;conversar.;;;;;Gütxamkayiñ kiñeke wenüy inchiñ. ‘Conversamos con un amigo.’;;7
Verbos;;gütxüm-;llamar.;;;;;Ayilmün, gütxümmuan tañi rakin gütxümwe 9-852925939. ‘Si quieren, llámenme al número de teléfono 9-852925939’. Gütxümfi ta feychi zomo. ‘Llamó a esa mujer.’ ¡Gütxümafen! ‘¡Me podrías llamar!’;;1
Verbos;;güñü-;tener hambre, darle hambre.;;;;;"Güñüyem muntuñmakefi ñi
iyael ti pu che. ‘Cuando tenía hambre le quitaba la comida a las personas.’";;0
Verbos;;güñkü-;amasar, frotar, refregar.;;;;;;;0
Verbos;;güreka-;tejer en telar.;;;;;;;11
Verbos;;güpüka-;dibujar, pintar.;;;;;;;11
Verbos;;gülam-;aconsejar.;;;;;Maykel ta rume gülamtukefi ñi pu reñmawen. ‘Maykel aconseja mucho a su familia.’;;0
Verbos;;günezuam-;fijarse, reflexionar.;;;;;Günezuamge ti kurülkülechi wirin. ‘Fíjate en las palabras que están en negrita.’;;0
Verbos;;günenka-;engañar, mentir.;;;;;;;0
Verbos;;ge-;ser.;;;;;Kimelfegen ‘Soy profesora’.;;1
Verbos;;geme-;ir de visita.;;;;;;;2
Verbos;;gilla-;comprar.;;;;;¿Gillarpayafuymi kochüke iyael? ‘¿Podrías pasar a comprar comidas dulces?’;;5
Verbos;;gillaka-;ir de compras.;;;;;Gillakamey gillakawe mew. ‘Fui de compras a la tienda.’;;6
Verbos;;gillatu-;pedir.;;;;;;;0
Verbos;;goyma-;olvidar.;;?;;;Goymakilge ta müley tami pütokoal ko tami txegnoam. ‘No olvides debes beber agua para no...’;;5
Verbos;;guyü-;tener mareos, marearse.;;;;;Guyüyawün. ‘Ando mareado.’;;8
Verbos;;ñam-;desaparecer, perderse.;;;;;Ñamrumenuam egün ‘para que no se pierdan de improviso’.;;2
Verbos;;ñamüm-;perder. »ñagüm-;;;;;;;0
Verbos;;ñayñay-;tener picazón.;;;;;Ñayñayün yu. ‘Picazón de nariz’;;8
Verbos;;ñagüm-;perder, extraviar (algo). »ñamüm-;;;;;;;0
Verbos;;ñüfke-;secarse (al viento);;;;;;;
Verbos;;ñüküf-;hacer silencio, callarse.;;;;;Püchi ñüküfkunuwi. ‘Se quedó en silencio por un momento.’;;
Verbos;;ñüküfküle-; estar callado, callada.;;;;;;;11
Verbos;;ñimitu-;recoger.;;;;;;;9
Verbos;;ñiwale-;ser vivo.;;;;;;;0
Verbos;;ñochige-;ser lento.;;;;;;;11
Verbos;;ramtu-;preguntar.;;;;;Feymew ramtufi ta Maykel. ‘Entonces le preguntó a Maykel.’;;6
Verbos;;ramtuka-;hacer preguntas, preguntar.;;;;;Ramtukafi egün. ‘Les preguntó.’;;11
Verbos;;ramtuw-;preguntarse.;;;;;;;*
Verbos;;raküm-;cerrar (algo), encerrar, trancar.;;;;;;;0
Verbos;;raki-;contar.;;;;;Aprenderemos a contar. ‘Kim rakiaiñ.’;;0
Verbos;;rakizuam-;pensar.;;;;;Ka zew küme rakizuamfiñ tüfachi zugu. ‘Y ya lo he pensado mucho este asunto.’ Rakizuamge ñi chem mülewe ñi petu tukulpagen. ‘Piensa el lugar al que está aludiendo.’;;0
Verbos;;rayü-;florecer.;;;;;;;0
Verbos;;ragiñkonküle-;estar metido al medio.;;;;;Ragiñkonküley anümka mew. ‘Está al medio de los árboles.’;;
Verbos;;rapi-;vomitar.;;;;;We wüla tayi rapin. ‘Hace poco vomité.’;;8
Verbos;;rütxa-;trabajar en platería, labrar metales.;;;;;;;0
Verbos;;rüga-;cavar.;;;;;;;0
Verbos;;rügal-;enterrar.;;;;;;;0
Verbos;;rügüm-;machacar, moler.;;;;;Rügümgekey txapi. ‘Se machaca el ají.’;;5
Verbos;;rüge-;ser grueso, abrigado.;;;;;Rügey ti parka ‘La parka es gruesa.’;;4
Verbos;;rügküle-;estar saltando.;;;;;;;3
Verbos;;rülele-;estar resfriado, resfriada.;;;;;Eymi rume rülelerkeymi. ‘Ud. está muy resfriado.’;;1
Verbos;;rünatu-;peinar.;;;;;;;0
Verbos;;rünatule-;estar peinado.;;;;;Rünatulelay Florentina. ‘Está peinada Florentina.’;;11
Verbos;;re fele-;estar desocupado, libre. »re, fele-;;;;;¿Chillkatukeymi, küzawkeymi kam re feleymi? ‘¿Estudias, Trabajas o estás desocupado?’;;1
Verbos;;rele-;estar con tiempo libre, desocupado.;;;;;¿Chem zugu nentukey tüfachi che releyem ta feyegün? ‘¿Qué hacen estas personas cuando tienen tiempo libre?’;;
Verbos;;rigülkaw-;doler una articulación.;;;;;;;0
Verbos;;riwküm-;hacer sonar, meter ruido.;;;;;Riwkümelafen tañi gütxümwe. ‘Hazme sonar el teléfono.’;;4
Verbos;;riwkümge-;ser ruidoso.;;;;;;;4
Verbos;;rofül-;abrazar.;;;;;;;0
Verbos;;row-;trozar.;;;;;Rowgekey ta achawall. ‘Se troza el pollo.’;;5
Verbos;;ronotu-;hornear.;;;;;Ronotun kofke ‘pan horneado’.;;5
Verbos;;rume-;pasar hacia allá.;;;;;;;0
Verbos;;ruka-;hacer casas.;;;;;;;1
Verbos;;rupa-;pasar hacia aquí, suceder. Con el sufijo -chi, indica pasado. »rupachi.;;;;;Müchayke rupakey ti yelchekawe. ‘A cada rato pasa la locomoción colectiva.’ Rupalechi reqlentu pefiñ kiñeke wenüy. ‘La semana pasada vi a un buen amigo.’;;2
Verbos;;rulme-;tragar.;;;;;;;0
Verbos;;rulpa-;pasar, pronunciar.;;;;;Kimaiñ chumgechi rulpagekey mapuzugun. ‘Aprenderemos cómo se pronuncia el mapuzugun.’;;*
Verbos;;rulpaantü-;pasar el día;;;;;Fill pun gütxümkeyew ñi kimal chum rulpaantüleken ñi chaw. ‘Todas las noches lo llama para saber cómo pasa el día.’;;7
Verbos;;sikületatu-;Var. de ~sikletatu-;;;;;;;
Verbos;;sikletatu-;esp. andar en bicicleta.;;;;;Sikletatun. ‘Anduve en bicicleta.’ Aliwen sikletatumey waria mew. ‘Aliwen fue a andar en bicicleta a la ciudad.’;;7
Verbos;;llazkü-;enojarse, frustrarse.;;;;;"Onofüre ayiwkülelay fachiantü; llazküley. ‘Onofre no está contento en este día. Está enojado.’ ¿Chumgelu llazküleymi? ‘¿Porqué estás enojado?’";;0
Verbos;;llazkütu-;enojarse con alguien.;;;;;;;0
Verbos;;llazküle-;estar enojado, enojada.;;;;;Puwtulu ruka mew, püchi llazkülepey ñi chaw kimnon mew ñi chumlen ñi ñawe. ‘Cuando llegó a casa, estaba un poco enojado su papá porque no sabía cómo estaba su hija.’;;1
Verbos;;llazkünge-;producir enojo.;;;;;Ka kiñeke antü müna ürküken, alü pun txipaken, llazküngey ta feytachi zugu. ‘Y algunos días me canso mucho, salgo tarde y produce enojo esta situación.’;;11
Verbos;;lleq-;nacer.;;;;;Chumül tami lleqün ‘cuando naciste’.;;1
Verbos;;llika-;temer.;;;;;;;0
Verbos;;llitu-;comenzar, iniciar.;;;;;;;5
Verbos;;llow-;recibir.;;;;;Simona egu Audilio amuygu fütxa pikun mapu ñi küzawal egu, llowgeygu. ‘Simona y Audilio fueron a trabajar al norte grande, fueron recibidos allá.’;;2
Verbos;;payuntule-;tener barba.;;;;;Kolü fütxake payuntuley. ‘Tiene la barba larga rubia.’;;3
Verbos;;pagko-;abrazar.;;;;;;;0
Verbos;;papeltu-;leer.;;;;;;;0
Verbos;;pali-;jugar palin.;;;;;;;0
Verbos;;palikantu-;jugar palin.;;;;;;;0
Verbos;;püz-;dispersarse, ser espeso, en el caso de alimentos.;;;;;;;0
Verbos;;püzüm-;"difundir; espesar, en el caso de alimentos.";;;;;;;0
Verbos;;püchi tuw-;ser corto (de distancia).;;;;;Ti paliwe püchi tuwi. ‘El paliwe es corto. (de corta distancia)’;;2
Verbos;;püchi rupa-;ser angosto.;;;;;Ti rüpü püchi rupay. ‘El camino es angosto.’;;2
Verbos;;püchi püra-;ser bajo ~püchirupa.;;;;;Püchi püray ti wigkul. ‘El cerro es bajo.’;;2
Verbos;;püchi-;ser pequeño, chico.;;?;;;Püchiy tati ürkütuwe. ‘El living es pequeño.’ Rume pichi tami ruka tati. ‘Tu casa es muy pequeña.’;;4
Verbos;;püchikepüra-;ser bajos, bajas. »püchipüra;;;;;;;2
Verbos;;püchiñma-;demorar poco, durar poco tiempo, no tomar mucho tiempo.;;;;;Püchiñmakeymi müñetuwe mew. ‘Te demoras poco en la ducha.’;;9
Verbos;;pütoko-;beber, tomar. ~utoko-;;?;;;Pütokokey kiñe karu lichi. ‘Bebe un vaso de leche’;;5
Verbos;;pütxemtu-;fumar.;;;;;¿Eymi pütxemtukeymi? ‘¿Tú fumas?’ Pütxemtukilge. ‘No fumes.’;;8
Verbos;;püñamtu-;añadir algo, indicar.;;;;;Püñamafimi chew küzaw ñi inayal egün. ‘Indica a qué profesiones se acercan más el pensamiento de cada uno.’;;11
Verbos;;püra-;subir.;;;;;;;0
Verbos;;püram-;subir, hacer subir.;;;;;Iñche püramün tüfachi azentun Facebook mew. ‘Subí esta imagen a facebook.’;;3
Verbos;;pürakawellu-;montar a caballo.;;;;;;;0
Verbos;;püllele-;estar cerca.;;;;;;;2
Verbos;;pültxü-;colgar.;;;;;;;0
Verbos;;püne-;ocupar, usar.;;;;;;;4
Verbos;;püntül-;dividir.;;;;;;;0
Verbos;;püno-;pisar.;;;;;;;0
Verbos;;pe-;ver, encontrar.;;;;;Karlos pey kiñe ruka. ‘Carlos encuentra una casa.’ Pean ta küzaw Punta Arenas mew. ‘Encontraré trabajo en Punta Arenas.’;;4
Verbos;;peme-;ir a visitar, ir a ver.;;;;;Paskual pemefi ñi kuku. ‘Pascual fue a visitar a su abuela (paterna).’;;0
Verbos;;pechay-;tener diarrea.;;;;;Pechaykülelay. ‘No está con diarrea.’;;8
Verbos;;peküzaw-;encontrar trabajo.;;;;;;;7
Verbos;;pegel-;mostrar.;;;;;¿Pegelelafen? ‘¿Me la mostraría por favor?’;;2
Verbos;;pepa-;venir a visitar, venir a ver.;;;;;;;0
Verbos;;pepika-;preparar.;;;;;Petu tami llitunon, pepikage tati mogewe. ‘Antes de que empieces, prepara los alimentos.’;;5
Verbos;;pepikaw-;prepararse.;;;;;"¿Pepikawküleymi? ‘¿Estás
preparado/a?’";;0
Verbos;;pepil-;poder hacer, saber hacer.;;;;;;;0
Verbos;;pew-¹;verse.;;;;;Wüle pewküleayu. ‘Mañana nos estaremos viendo.’ Pewayu. ‘Nos veremos.’;;1
Verbos;;pew-²;quedar bueno, combinar bien.;;;;;;;0
Verbos;;pewü-;brotar.;;;;;;;0
Verbos;;pewma-;soñar.;;;;;Pewmakafun chi, welu goymatun tañi pewman.‘Habré soñado, pero olvidé mi sueño.’;;0
Verbos;;pi-;decir, desear, querer.;;;;;;;0
Verbos;;pitraw-;ampollarse, formarse una ampolla.;;;;;;;0
Verbos;;pitxaw-;ampollarse, formarse una ampolla.;;;;;Pitxawle tami namun, müley tami küchayafiel. ‘Si te sale una ampolla en el pie, debes lavártelos.’;;
Verbos;;pitxüy-;sentir una puntada.;;;;;;;0
Verbos;;pige-;llamarse.;;;;;Ti kura ruka Kostanera pigelu ‘El edificio que se llama Costanera’. ¿Iñi pigeymi am? ¿Cómo te llamas?;;1
Verbos;;pigu-;hinchar, soplar. ~pimu-;;;;;Ñochikechi piguge. ‘Sople lentamente.’;;0
Verbos;;pire-;nevar, granizar.;;;;;;;0
Verbos;;pirele-;estar nevando, estar granizando »üñü-;;?;;;;;2
Verbos;;piwü-;secarse (al sol).;;;;;;;0
Verbos;;piwüm-;secar.;;;;;;;0
Verbos;;piwkeye-;amar.;;;;;Kimfiñ kiñe zomo Punta Arenas mew tuwlu, Susan pigey ka rume piwkeyewiyu tati. ‘Conocí una mujer de Punta Arenas, llamada Susan, y nos enamoramos.’;;0
